"GRANULE_ID","PRODUCT_ID","DATATAKE_IDENTIFIER","MGRS_TILE","SENSING_TIME","TOTAL_SIZE","CLOUD_COVER","GEOMETRIC_QUALITY_FLAG","GENERATION_TIME","NORTH_LAT","SOUTH_LAT","WEST_LON","EAST_LON","BASE_URL","tile","tile2","sens_date"
"L1C_T19HCD_A047140_20240701T144716","S2A_MSIL1C_20240701T143751_N0510_R096_T19HCD_20240701T193920","GS2A_20240701T143751_047140_N05.10","19HCD","2024-07-01T14:52:07.970000Z",909133715,0.031801487055451,"","2024-07-01T19:39:20.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20240701T143751_N0510_R096_T19HCD_20240701T193920.SAFE","19H","19",2024-07-01
"L1C_T19HCE_A014250_20180315T144453","S2A_MSIL1C_20180315T143751_N0206_R096_T19HCE_20180315T180127","GS2A_20180315T143751_014250_N02.06","19HCE","2018-03-15T14:44:53.180000Z",854263909,58.4025,"","2018-03-15T18:01:27.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20180315T143751_N0206_R096_T19HCE_20180315T180127.SAFE","19H","19",2018-03-15
"L1C_T19HDD_A039418_20230108T144127","S2A_MSIL1C_20230108T143731_N0509_R096_T19HDD_20230108T175807","GS2A_20230108T143731_039418_N05.09","19HDD","2023-01-08T14:51:59.793000Z",467955250,33.057064667118,"","2023-01-08T17:58:07.000000Z",-32.5327530693199,-33.5262470484505,-70.0773934106369,-69.3300282151879,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20230108T143731_N0509_R096_T19HDD_20230108T175807.SAFE","19H","19",2023-01-08
"L1C_T19HCD_A021829_20190827T144606","S2A_MSIL1C_20190827T143751_N0208_R096_T19HCD_20190827T192221","GS2A_20190827T143751_021829_N02.08","19HCD","2019-08-27T14:52:05.933000Z",810543218,94.272,"","2019-08-27T19:22:21.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20190827T143751_N0208_R096_T19HCD_20190827T192221.SAFE","19H","19",2019-08-27
"L1C_T19HDD_A027220_20200907T142927","S2A_MSIL1C_20200907T142741_N0209_R053_T19HDD_20200907T180705","GS2A_20200907T142741_027220_N02.09","19HDD","2020-09-07T14:42:00.293000Z",36538647,41.5572,"","2020-09-07T18:07:05.000000Z",-32.5370485716852,-32.6117764008436,-69.2412759094901,-68.896219563236,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20200907T142741_N0209_R053_T19HDD_20200907T180705.SAFE","19H","19",2020-09-07
"L1C_T19HDD_A014379_20191207T143641","S2B_MSIL1C_20191207T142729_N0208_R053_T19HDD_20191207T175009","GS2B_20191207T142729_014379_N02.08","19HDD","2019-12-07T14:41:59.359000Z",856392752,37.3081,"","2019-12-07T17:50:09.000000Z",-32.5329457866405,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20191207T142729_N0208_R053_T19HDD_20191207T175009.SAFE","19H","19",2019-12-07
"L1C_T19HCD_A045710_20240323T145011","S2A_MSIL1C_20240323T143741_N0510_R096_T19HCD_20240323T194710","GS2A_20240323T143741_045710_N05.10","19HCD","2024-03-23T14:52:05.775000Z",850872809,0,"","2024-03-23T19:47:10.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20240323T143741_N0510_R096_T19HCD_20240323T194710.SAFE","19H","19",2024-03-23
"L1C_T19HCE_A039990_20230217T145142","S2A_MSIL1C_20230217T143721_N0509_R096_T19HCE_20230217T193821","GS2A_20230217T143721_039990_N05.09","19HCE","2023-02-17T14:51:50.341000Z",470708772,0,"","2023-02-17T19:38:21.000000Z",-31.9615520504518,-32.6218084920707,-71.1314735892096,-69.9571759156355,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20230217T143721_N0509_R096_T19HCE_20230217T193821.SAFE","19H","19",2023-02-17
"L1C_T19HBD_A007286_20161113T150010","S2A_MSIL1C_20161113T144732_N0204_R139_T19HBD_20161113T150010","GS2A_20161113T144732_007286_N02.04","19HBD","2016-11-13T15:00:10.700000Z",155375684,92.451,"PASSED","2016-11-13T15:00:10.000000Z",-32.4967235507116,-33.489083655288,-72.228898800549,-71.8314068304485,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20161113T144732_N0204_R139_T19HBD_20161113T150010.SAFE","19H","19",2016-11-13
"L1C_T19HBD_A034170_20220106T145813","S2A_MSIL1C_20220106T144731_N0301_R139_T19HBD_20220106T181413","GS2A_20220106T144731_034170_N03.01","19HBD","2022-01-06T15:02:04.104000Z",174788911,94.3304,"","2022-01-06T18:14:13.000000Z",-32.4967235507116,-33.4890783117763,-72.228898800549,-71.8324700972507,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20220106T144731_N0301_R139_T19HBD_20220106T181413.SAFE","19H","19",2022-01-06
"L1C_T19HBD_A013006_20171218T145814","S2A_MSIL1C_20171218T144731_N0206_R139_T19HBD_20171218T180449","GS2A_20171218T144731_013006_N02.06","19HBD","2017-12-18T14:58:14.860000Z",169342215,93.2698,"","2017-12-18T18:04:49.000000Z",-32.4967235507116,-33.4893068050511,-72.228898800549,-71.8216257124409,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20171218T144731_N0206_R139_T19HBD_20171218T180449.SAFE","19H","19",2017-12-18
"L1C_T19HDD_A012949_20190829T143556","S2B_MSIL1C_20190829T142759_N0208_R053_T19HDD_20190829T175108","GS2B_20190829T142759_012949_N02.08","19HDD","2019-08-29T14:42:09.178000Z",781145435,67.1633,"","2019-08-29T17:51:08.000000Z",-32.5328686171086,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20190829T142759_N0208_R053_T19HDD_20190829T175108.SAFE","19H","19",2019-08-29
"L1C_T19HDD_A001695_20170703T145125","S2B_MSIL1C_20170703T145129_N0205_R096_T19HDD_20170703T145125","GS2B_20170703T145129_001695_N02.05","19HDD","2017-07-03T14:51:25.460000Z",109237411,74.4034,"PASSED","2017-07-03T14:51:25.000000Z",-32.5327530693199,-32.7893948300432,-70.0666492225214,-69.32938928793,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20170703T145129_N0205_R096_T19HDD_20170703T145125.SAFE","19H","19",2017-07-03
"L1C_T19HCE_A017682_20181110T144504","S2A_MSIL1C_20181110T143751_N0207_R096_T19HCE_20181110T181533","GS2A_20181110T143751_017682_N02.07","19HCE","2018-11-10T14:51:45.110000Z",875276525,39.038,"","2018-11-10T18:15:33.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20181110T143751_N0207_R096_T19HCE_20181110T181533.SAFE","19H","19",2018-11-10
"S2A_OPER_MSI_L1C_TL_SGS__20160720T193147_A005627_T19HCD_N02.04","S2A_OPER_PRD_MSIL1C_PDMC_20160720T204037_R053_V20160720T144129_20160720T144129","GS2A_20160720T144132_005627_N02.04","19HCD","",NA,NA,"PASSED","2016-07-20T20:40:37.000609Z",NA,NA,NA,NA,"","19H","19",NA
"L1C_T19HDD_A004083_20171217T143547","S2B_MSIL1C_20171217T142839_N0206_R053_T19HDD_20171217T211305","GS2B_20171217T142839_004083_N02.06","19HDD","2017-12-17T14:35:47.180000Z",853494149,42.4219,"","2017-12-17T21:13:05.000000Z",-32.532876648712,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20171217T142839_N0206_R053_T19HDD_20171217T211305.SAFE","19H","19",2017-12-17
"L1C_T19HDD_A025819_20220214T143556","S2B_MSIL1C_20220214T142729_N0400_R053_T19HDD_20220214T173658","GS2B_20220214T142729_025819_N04.00","19HDD","2022-02-14T14:41:59.090000Z",854776586,26.5500750725622,"","2022-02-14T17:36:58.000000Z",-32.5329386741844,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20220214T142729_N0400_R053_T19HDD_20220214T173658.SAFE","19H","19",2022-02-14
"L1C_T19HBD_A027149_20220518T144638","S2B_MSIL1C_20220518T143729_N0400_R096_T19HBD_20220518T180417","GS2B_20220518T143729_027149_N04.00","19HBD","2022-05-18T14:52:07.456000Z",767623637,87.8205082265819,"","2022-05-18T18:04:17.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20220518T143729_N0400_R096_T19HBD_20220518T180417.SAFE","19H","19",2022-05-18
"L1C_T19HCE_A030009_20221204T144506","S2B_MSIL1C_20221204T143729_N0400_R096_T19HCE_20221204T174413","GS2B_20221204T143729_030009_N04.00","19HCE","2022-12-04T14:51:47.458000Z",846642393,0.754964316641285,"","2022-12-04T17:44:13.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20221204T143729_N0400_R096_T19HCE_20221204T174413.SAFE","19H","19",2022-12-04
"L1C_T19HDD_A021829_20190827T144606","S2A_MSIL1C_20190827T143751_N0208_R096_T19HDD_20190827T192221","GS2A_20190827T143751_021829_N02.08","19HDD","2019-08-27T14:52:02.537000Z",536283294,65.1123,"","2019-08-27T19:22:21.000000Z",-32.5327530693199,-33.5262756543485,-70.0773934106369,-69.3234262228255,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20190827T143751_N0208_R096_T19HDD_20190827T192221.SAFE","19H","19",2019-08-27
"L1C_T19HCD_A016967_20180921T145113","S2A_MSIL1C_20180921T143741_N0206_R096_T19HCD_20180921T192219","GS2A_20180921T143741_016967_N02.06","19HCD","2018-09-21T14:51:13.210000Z",898567946,32.7059,"","2018-09-21T19:22:19.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20180921T143741_N0206_R096_T19HCD_20180921T192219.SAFE","19H","19",2018-09-21
"L1C_T19HDD_A029694_20210227T144205","S2A_MSIL1C_20210227T143731_N0209_R096_T19HDD_20210227T181220","GS2A_20210227T143731_029694_N02.09","19HDD","2021-02-27T14:52:01.062000Z",500655304,52.4643,"","2021-02-27T18:12:20.000000Z",-32.5327530693199,-33.5262206990845,-70.0773934106369,-69.3357789084262,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20210227T143731_N0209_R096_T19HDD_20210227T181220.SAFE","19H","19",2021-02-27
"L1C_T19HCE_A029837_20210309T144030","S2A_MSIL1C_20210309T143731_N0209_R096_T19HCE_20210309T181414","GS2A_20210309T143731_029837_N02.09","19HCE","2021-03-09T14:51:49.754000Z",856841604,11.4992,"","2021-03-09T18:14:14.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20210309T143731_N0209_R096_T19HCE_20210309T181414.SAFE","19H","19",2021-03-09
"L1C_T19HCD_A032797_20211002T144157","S2A_MSIL1C_20211002T142741_N0301_R053_T19HCD_20211002T175141","GS2A_20211002T142741_032797_N03.01","19HCD","2021-10-02T14:42:14.034000Z",214956477,22.325,"","2021-10-02T17:51:41.000000Z",-32.5327422441895,-33.5238865160754,-70.3716307030336,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20211002T142741_N0301_R053_T19HCD_20211002T175141.SAFE","19H","19",2021-10-02
"L1C_T19HDD_A018383_20200912T143935","S2B_MSIL1C_20200912T142739_N0209_R053_T19HDD_20200912T192654","GS2B_20200912T142739_018383_N02.09","19HDD","2020-09-12T14:42:07.461000Z",914349793,61.3713,"","2020-09-12T19:26:54.000000Z",-32.532876648712,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20200912T142739_N0209_R053_T19HDD_20200912T192654.SAFE","19H","19",2020-09-12
"L1C_T19HBD_A006414_20180529T144613","S2B_MSIL1C_20180529T143749_N0206_R096_T19HBD_20180529T193028","GS2B_20180529T143749_006414_N02.06","19HBD","2018-05-29T14:46:13.540000Z",613991454,100,"","2018-05-29T19:30:28.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20180529T143749_N0206_R096_T19HBD_20180529T193028.SAFE","19H","19",2018-05-29
"L1C_T19HCE_A027678_20220624T142956","S2B_MSIL1C_20220624T142719_N0400_R053_T19HCE_20220624T173433","GS2B_20220624T142719_027678_N04.00","19HCE","2022-06-24T14:42:03.370000Z",42335928,99.9620301227693,"","2022-06-24T17:34:33.000000Z",-32.1743999147041,-32.6218076590001,-70.0907533018868,-69.9568511378742,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20220624T142719_N0400_R053_T19HCE_20220624T173433.SAFE","19H","19",2022-06-24
"L1C_T19HBD_A037302_20240427T144708","S2B_MSIL1C_20240427T143739_N0510_R096_T19HBD_20240427T175633","GS2B_20240427T143739_037302_N05.10","19HBD","2024-04-27T14:52:06.868000Z",774540755,0,"","2024-04-27T17:56:33.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20240427T143739_N0510_R096_T19HBD_20240427T175633.SAFE","19H","19",2024-04-27
"L1C_T19HCE_A011705_20190603T144227","S2B_MSIL1C_20190603T143759_N0207_R096_T19HCE_20190603T193652","GS2B_20190603T143759_011705_N02.07","19HCE","2019-06-03T14:51:58.000000Z",920271732,9.1714,"","2019-06-03T19:36:52.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20190603T143759_N0207_R096_T19HCE_20190603T193652.SAFE","19H","19",2019-06-03
"L1C_T19HDD_A035300_20231209T144557","S2B_MSIL1C_20231209T143739_N0509_R096_T19HDD_20231209T175838","GS2B_20231209T143739_035300_N05.09","19HDD","2023-12-09T14:51:57.553000Z",536698808,0.894256296980804,"","2023-12-09T17:58:38.000000Z",-32.5327530693199,-33.5262831264183,-70.0773945009131,-69.3221477241728,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20231209T143739_N0509_R096_T19HDD_20231209T175838.SAFE","19H","19",2023-12-09
"L1C_T19HBD_A032740_20210928T150141","S2A_MSIL1C_20210928T144731_N0301_R139_T19HBD_20210928T181443","GS2A_20210928T144731_032740_N03.01","19HBD","2021-09-28T15:02:06.614000Z",160565268,0,"","2021-09-28T18:14:43.000000Z",-32.4967235507116,-33.4889655371049,-72.2289021439797,-71.8369358512122,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20210928T144731_N0301_R139_T19HBD_20210928T181443.SAFE","19H","19",2021-09-28
"L1C_T19HCD_A007658_20180824T144101","S2B_MSIL1C_20180824T142849_N0206_R053_T19HCD_20180824T194932","GS2B_20180824T142849_007658_N02.06","19HCD","2018-08-24T14:41:01.450000Z",210249816,16.7471,"","2018-08-24T19:49:32.000000Z",-32.5329959104774,-33.5238865160754,-70.341272255219,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20180824T142849_N0206_R053_T19HCD_20180824T194932.SAFE","19H","19",2018-08-24
"L1C_T19HDD_A009946_20190131T143600","S2B_MSIL1C_20190131T142759_N0207_R053_T19HDD_20190131T175239","GS2B_20190131T142759_009946_N02.07","19HDD","2019-01-31T14:42:05.000000Z",871856415,35.7271,"","2019-01-31T17:52:39.000000Z",-32.5327961921816,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20190131T142759_N0207_R053_T19HDD_20190131T175239.SAFE","19H","19",2019-01-31
"L1C_T19HCD_A011347_20170824T144126","S2A_MSIL1C_20170824T144131_N0205_R053_T19HCD_20170824T144126","GS2A_20170824T144131_011347_N02.05","19HCD","2017-08-24T14:41:26.460000Z",218238635,84.9018,"PASSED","2017-08-24T14:41:26.000000Z",-32.5328123431448,-33.5238865160754,-70.3651695242151,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20170824T144131_N0205_R053_T19HCD_20170824T144126.SAFE","19H","19",2017-08-24
"L1C_T19HDD_A045853_20240402T144320","S2A_MSIL1C_20240402T143741_N0510_R096_T19HDD_20240402T194222","GS2A_20240402T143741_045853_N05.10","19HDD","2024-04-02T14:51:59.241000Z",477037511,5.50205318032272,"","2024-04-02T19:42:22.000000Z",-32.5327530693199,-33.5262759508644,-70.0773934106369,-69.3236392906345,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20240402T143741_N0510_R096_T19HDD_20240402T194222.SAFE","19H","19",2024-04-02
"L1C_T19HDD_A016810_20200525T143748","S2B_MSIL1C_20200525T142729_N0209_R053_T19HDD_20200525T174759","GS2B_20200525T142729_016810_N02.09","19HDD","2020-05-25T14:42:06.144000Z",899294524,18.0218,"","2020-05-25T17:47:59.000000Z",-32.5328258358583,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20200525T142729_N0209_R053_T19HDD_20200525T174759.SAFE","19H","19",2020-05-25
"L1C_T19HBD_A028593_20201212T145809","S2A_MSIL1C_20201212T144721_N0209_R139_T19HBD_20201212T181905","GS2A_20201212T144721_028593_N02.09","19HBD","2020-12-12T15:01:59.409000Z",210007674,0,"","2020-12-12T18:19:05.000000Z",-32.4967235507116,-33.4892157154142,-72.228898800549,-71.8260903524195,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20201212T144721_N0209_R139_T19HBD_20201212T181905.SAFE","19H","19",2020-12-12
"L1C_T19HDD_A024789_20200321T143740","S2A_MSIL1C_20200321T142731_N0209_R053_T19HDD_20200321T175050","GS2A_20200321T142731_024789_N02.09","19HDD","2020-03-21T14:42:01.552000Z",840320927,65.7257,"","2020-03-21T17:50:50.000000Z",-32.5328820030214,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20200321T142731_N0209_R053_T19HDD_20200321T175050.SAFE","19H","19",2020-03-21
"L1C_T19HBD_A002839_20170921T145113","S2B_MSIL1C_20170921T145119_N0205_R096_T19HBD_20170921T145113","GS2B_20170921T145119_002839_N02.05","19HBD","2017-09-21T14:51:13.460000Z",755141611,0.0682,"PASSED","2017-09-21T14:51:13.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20170921T145119_N0205_R096_T19HBD_20170921T145113.SAFE","19H","19",2017-09-21
"L1C_T19HCD_A010961_20170728T145127","S2A_MSIL1C_20170728T145131_N0205_R096_T19HCD_20170728T145127","GS2A_20170728T145131_010961_N02.05","19HCD","2017-07-28T14:51:27.460000Z",818983894,75.0173,"PASSED","2017-07-28T14:51:27.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20170728T145131_N0205_R096_T19HCD_20170728T145127.SAFE","19H","19",2017-07-28
"L1C_T19HCD_A024260_20200213T144451","S2A_MSIL1C_20200213T143721_N0209_R096_T19HCD_20200213T180805","GS2A_20200213T143721_024260_N02.09","19HCD","2020-02-13T14:51:57.729000Z",848578488,14.8376,"","2020-02-13T18:08:05.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20200213T143721_N0209_R096_T19HCD_20200213T180805.SAFE","19H","19",2020-02-13
"L1C_T19HDD_A031224_20210614T143039","S2A_MSIL1C_20210614T142731_N0300_R053_T19HDD_20210614T175554","GS2A_20210614T142731_031224_N03.00","19HDD","2021-06-14T14:42:05.670000Z",877449185,36.3554,"","2021-06-14T17:55:54.000000Z",-32.5328712903422,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20210614T142731_N0300_R053_T19HDD_20210614T175554.SAFE","19H","19",2021-06-14
"L1C_T19HCD_A047283_20240711T144441","S2A_MSIL1C_20240711T143751_N0510_R096_T19HCD_20240711T193924","GS2A_20240711T143751_047283_N05.10","19HCD","2024-07-11T14:52:07.437000Z",907245469,0.0804741855534653,"","2024-07-11T19:39:24.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20240711T143751_N0510_R096_T19HCD_20240711T193924.SAFE","19H","19",2024-07-11
"L1C_T19HCD_A027978_20201030T144423","S2A_MSIL1C_20201030T143731_N0209_R096_T19HCD_20201030T181000","GS2A_20201030T143731_027978_N02.09","19HCD","2020-10-30T14:52:09.734000Z",889319342,28.9313,"","2020-10-30T18:10:00.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20201030T143731_N0209_R096_T19HCD_20201030T181000.SAFE","19H","19",2020-10-30
"L1C_T19HCD_A020685_20190608T144708","S2A_MSIL1C_20190608T143751_N0207_R096_T19HCD_20190608T180102","GS2A_20190608T143751_020685_N02.07","19HCD","2019-06-08T14:52:06.000000Z",902073656,14.7159,"","2019-06-08T18:01:02.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20190608T143751_N0207_R096_T19HCD_20190608T180102.SAFE","19H","19",2019-06-08
"L1C_T19HCD_A010847_20190404T144906","S2B_MSIL1C_20190404T143759_N0207_R096_T19HCD_20190404T193440","GS2B_20190404T143759_010847_N02.07","19HCD","2019-04-04T14:52:07.000000Z",845668216,22.6314,"","2019-04-04T19:34:40.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20190404T143759_N0207_R096_T19HCD_20190404T193440.SAFE","19H","19",2019-04-04
"L1C_T19HCE_A012706_20190812T144504","S2B_MSIL1C_20190812T143759_N0208_R096_T19HCE_20190812T180122","GS2B_20190812T143759_012706_N02.08","19HCE","2019-08-12T14:51:56.710000Z",910133972,72.1524,"","2019-08-12T18:01:22.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20190812T143759_N0208_R096_T19HCE_20190812T180122.SAFE","19H","19",2019-08-12
"L1C_T19HCD_A002224_20170809T143920","S2B_MSIL1C_20170809T142749_N0205_R053_T19HCD_20170809T143920","GS2B_20170809T142749_002224_N02.05","19HCD","2017-08-09T14:39:20.540000Z",142547019,100,"PASSED","2017-08-09T14:39:20.000000Z",-32.5328123431448,-33.5238865160754,-70.3625878104923,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20170809T142749_N0205_R053_T19HCD_20170809T143920.SAFE","19H","19",2017-08-09
"L1C_T19HDD_A018497_20190106T143742","S2A_MSIL1C_20190106T142751_N0207_R053_T19HDD_20190106T174908","GS2A_20190106T142751_018497_N02.07","19HDD","2019-01-06T14:42:00.100000Z",661723375,91.1079,"","2019-01-06T17:49:08.000000Z",-32.5327987749099,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20190106T142751_N0207_R053_T19HDD_20190106T174908.SAFE","19H","19",2019-01-06
"L1C_T19HDD_A017539_20181031T144454","S2A_MSIL1C_20181031T143751_N0206_R096_T19HDD_20181103T085637","GS2A_20181031T143751_017539_N02.06","19HDD","2018-10-31T14:44:54.180000Z",502718601,49.7734,"","2018-11-03T08:56:37.000000Z",-32.5327521380993,-33.5262594293192,-70.0773945009131,-69.3283039474192,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20181031T143751_N0206_R096_T19HDD_20181103T085637.SAFE","19H","19",2018-10-31
"L1C_T19HCE_A024260_20200213T144451","S2A_MSIL1C_20200213T143721_N0209_R096_T19HCE_20200213T180805","GS2A_20200213T143721_024260_N02.09","19HCE","2020-02-13T14:51:43.154000Z",836704796,56.5225,"","2020-02-13T18:08:05.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20200213T143721_N0209_R096_T19HCE_20200213T180805.SAFE","19H","19",2020-02-13
"L1C_T19HDD_A022816_20210719T143804","S2B_MSIL1C_20210719T142739_N0301_R053_T19HDD_20210719T175344","GS2B_20210719T142739_022816_N03.01","19HDD","2021-07-19T14:42:07.293000Z",907021536,1.4526,"","2021-07-19T17:53:44.000000Z",-32.5327530693199,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20210719T142739_N0301_R053_T19HDD_20210719T175344.SAFE","19H","19",2021-07-19
"L1C_T19HCD_A010389_20170618T145125","S2A_MSIL1C_20170618T145131_N0205_R096_T19HCD_20170618T145125","GS2A_20170618T145131_010389_N02.05","19HCD","2017-06-18T14:51:25.460000Z",887822321,44.8144,"PASSED","2017-06-18T14:51:25.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20170618T145131_N0205_R096_T19HCD_20170618T145125.SAFE","19H","19",2017-06-18
"L1C_T19HDD_A014994_20200119T144519","S2B_MSIL1C_20200119T143659_N0208_R096_T19HDD_20200119T180026","GS2B_20200119T143659_014994_N02.08","19HDD","2020-01-19T14:51:54.929000Z",469573894,34.6507,"","2020-01-19T18:00:26.000000Z",-32.5327530693199,-33.5263199250954,-70.0773934106369,-69.315119094142,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20200119T143659_N0208_R096_T19HDD_20200119T180026.SAFE","19H","19",2020-01-19
"L1C_T19HCE_A024432_20211109T144511","S2B_MSIL1C_20211109T143729_N0301_R096_T19HCE_20211109T180329","GS2B_20211109T143729_024432_N03.01","19HCE","2021-11-09T14:51:49.864000Z",850993613,1.2242,"","2021-11-09T18:03:29.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2B_MSIL1C_20211109T143729_N0301_R096_T19HCE_20211109T180329.SAFE","19H","19",2021-11-09
